epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_device_id__d004,test_acc_device_id__d005,test_acc_device_id__d008,test_acc_device_id__d009,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_device_id__d004,test_acc_lng_device_id__d005,test_acc_lng_device_id__d008,test_acc_lng_device_id__d009,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_device_id__d004,test_n_device_id__d005,test_n_device_id__d008,test_n_device_id__d009,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_device_id__d004,train_acc_device_id__d005,train_acc_device_id__d006,train_acc_device_id__d007,train_acc_device_id__d008,train_acc_device_id__d009,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_device_id__d004,train_acc_lng_device_id__d005,train_acc_lng_device_id__d006,train_acc_lng_device_id__d007,train_acc_lng_device_id__d008,train_acc_lng_device_id__d009,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_device_id__d004,train_n_device_id__d005,train_n_device_id__d006,train_n_device_id__d007,train_n_device_id__d008,train_n_device_id__d009,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
11,0.04151404151404151,0.043209876543209874,0.03909465020576132,0.037037037037037035,0.06666666666666667,0.06666666666666667,0.05,0.025,0.0,0.0,0.08651399491094147,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03112033195020747,0.045847750865051905,0.036613272311212815,0.05040322580645161,0.041044776119402986,0.06347438752783964,0.014864864864864866,3.9989434732476723,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.034821679303566416,0.04342581423401689,0.039806996381182146,0.03618817852834741,0.023060796645702306,0.02109704641350211,0.01818181818181818,0.05,0.0,0.0375,0.009874326750448833,0.0,0.0861280487804878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.035303146584804296,0.03454384410983171,0.03410283315844701,0.027885360185902403,0.06318681318681318,0.048538622129436326,0.01884498480243161,4.024454306966969,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
12,0.06288156288156288,0.06378600823045268,0.06378600823045268,0.06378600823045268,0.05,0.05,0.1,0.05,0.034383954154727794,0.0,0.1005089058524173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03734439834024896,0.07352941176470588,0.059496567505720827,0.07459677419354839,0.05223880597014925,0.0801781737193764,0.041891891891891894,3.8705757523048785,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.04998595900028082,0.054282267792521106,0.05066344993968637,0.05307599517490953,0.04612159329140461,0.0379746835443038,0.03636363636363636,0.075,0.05,0.05,0.04488330341113106,0.0,0.0975609756097561,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.052954719877206444,0.04827280779450841,0.051941238195173135,0.038729666924864445,0.07967032967032966,0.06263048016701461,0.03525835866261398,3.8956259749170705,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
13,0.06776556776556776,0.06584362139917696,0.06995884773662552,0.06172839506172839,0.1,0.1,0.05,0.05,0.022922636103151862,0.0,0.12086513994910941,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04564315352697095,0.07698961937716263,0.06979405034324943,0.07862903225806452,0.041044776119402986,0.09910913140311804,0.02972972972972973,3.7088861709985976,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.06402695871946082,0.06513872135102533,0.07117008443908324,0.07237635705669482,0.04821802935010482,0.05907172995780591,0.05454545454545454,0.05,0.05,0.0375,0.03231597845601436,0.0,0.14634146341463414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0713737528779739,0.05978742249778565,0.06663168940188877,0.048024786986831915,0.10714285714285714,0.08924843423799582,0.034650455927051675,3.7227597063895326,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
14,0.08363858363858363,0.08641975308641975,0.08641975308641975,0.06995884773662552,0.1,0.11666666666666667,0.2,0.05,0.01862464183381089,0.0,0.15776081424936386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0975103734439834,0.07785467128027682,0.07208237986270023,0.125,0.04477611940298507,0.13028953229398663,0.02702702702702703,3.64741940900083,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.07273237854535243,0.08805790108564536,0.07478890229191798,0.06875753920386007,0.06708595387840671,0.05063291139240506,0.06363636363636363,0.1,0.0,0.0625,0.02244165170556553,0.01762114537444934,0.16310975609756098,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07060629316960859,0.07395925597874226,0.06925498426023086,0.06584043377226956,0.11538461538461539,0.10073068893528184,0.04012158054711246,3.6519365061604887,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
15,0.10500610500610501,0.09876543209876543,0.10082304526748971,0.08436213991769548,0.2,0.18333333333333332,0.3,0.125,0.025787965616045846,0.0,0.19592875318066158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11618257261410789,0.10034602076124567,0.10526315789473684,0.125,0.06716417910447761,0.15701559020044542,0.041891891891891894,3.5648980705438227,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.09210895815782083,0.10012062726176116,0.11097708082026538,0.08443908323281062,0.07756813417190776,0.07172995780590717,0.06363636363636363,0.175,0.05,0.0875,0.03321364452423698,0.0026431718061674008,0.21951219512195122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09132770529547199,0.09255978742249779,0.08814270724029381,0.08365608055770721,0.14285714285714285,0.1325678496868476,0.044984802431610946,3.5653303104048195,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
16,0.12515262515262515,0.12962962962962962,0.12139917695473251,0.1111111111111111,0.2,0.18333333333333332,0.15,0.075,0.0329512893982808,0.0,0.23155216284987276,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12655601659751037,0.1245674740484429,0.11441647597254005,0.14919354838709678,0.11567164179104478,0.1759465478841871,0.06351351351351352,3.4597318134610613,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.10474585790508284,0.12062726176115803,0.13268998793727382,0.09529553679131483,0.07756813417190776,0.08438818565400844,0.06363636363636363,0.175,0.05,0.0625,0.03321364452423698,0.003524229074889868,0.2530487804878049,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.10130468150422103,0.10673162090345438,0.09811122770199371,0.09372579395817196,0.17857142857142858,0.14926931106471816,0.05288753799392097,3.4503919070639393,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
17,0.12698412698412698,0.12139917695473251,0.12962962962962962,0.11728395061728394,0.2,0.2,0.1,0.075,0.06160458452722063,0.05194805194805195,0.19974554707379136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11618257261410789,0.1314878892733564,0.12356979405034325,0.15725806451612903,0.08208955223880597,0.17037861915367483,0.07432432432432433,3.3587708339295252,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.11682111766357765,0.1218335343787696,0.1278648974668275,0.11459589867310012,0.1111111111111111,0.10126582278481013,0.10454545454545454,0.125,0.05,0.1,0.06193895870736086,0.05638766519823789,0.21570121951219512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11435149654643131,0.11824623560673161,0.11699895068205667,0.08133230054221534,0.24175824175824176,0.13987473903966596,0.08996960486322189,3.345324401941168,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
18,0.12332112332112333,0.12139917695473251,0.12551440329218108,0.1337448559670782,0.11666666666666667,0.13333333333333333,0.0,0.05,0.09742120343839542,0.03896103896103896,0.1628498727735369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08921161825726141,0.1375432525951557,0.13157894736842105,0.12298387096774194,0.09701492537313433,0.1492204899777283,0.0918918918918919,3.446034115894956,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.09575961808480764,0.09167671893848009,0.09529553679131483,0.11218335343787696,0.08176100628930817,0.09282700421940929,0.09545454545454546,0.125,0.1,0.05,0.1059245960502693,0.02555066079295154,0.14786585365853658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11051419800460476,0.08724534986713905,0.10335781741867786,0.07203718048024788,0.1401098901098901,0.10334029227557412,0.08693009118541034,3.4349628503119733,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
19,0.15079365079365079,0.15020576131687244,0.1522633744855967,0.12551440329218108,0.2833333333333333,0.2833333333333333,0.15,0.05,0.04727793696275072,0.045454545454545456,0.2633587786259542,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15352697095435686,0.14965397923875431,0.14530892448512586,0.1774193548387097,0.11940298507462686,0.21269487750556793,0.07567567567567568,3.1909008095989297,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.13760179724796406,0.1640530759951749,0.15681544028950542,0.11821471652593486,0.1278825995807128,0.10970464135021098,0.10909090909090909,0.175,0.05,0.0875,0.06014362657091562,0.03612334801762115,0.29115853658536583,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1343054489639294,0.13950398582816653,0.13588667366211962,0.10844306738962045,0.25,0.17745302713987474,0.0911854103343465,3.2059393360252564,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
20,0.14590964590964592,0.1440329218106996,0.1440329218106996,0.13991769547325103,0.2,0.21666666666666667,0.2,0.05,0.0830945558739255,0.032467532467532464,0.22391857506361323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.16182572614107885,0.13927335640138408,0.14416475972540047,0.1693548387096774,0.10820895522388059,0.18374164810690424,0.1,3.1142572163079976,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.14377983712440326,0.16043425814234016,0.16646562123039807,0.1278648974668275,0.1278825995807128,0.10970464135021098,0.1318181818181818,0.15,0.1,0.1375,0.09245960502692999,0.04052863436123348,0.2766768292682927,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.14504988488104376,0.14304694419840566,0.13746065057712487,0.11696359411309062,0.27197802197802196,0.1826722338204593,0.09848024316109423,3.1213566416671052,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
