epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_device_id__d004,test_acc_device_id__d005,test_acc_device_id__d006,test_acc_device_id__d007,test_acc_device_id__d009,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_device_id__d004,test_acc_lng_device_id__d005,test_acc_lng_device_id__d006,test_acc_lng_device_id__d007,test_acc_lng_device_id__d009,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_device_id__d004,test_n_device_id__d005,test_n_device_id__d006,test_n_device_id__d007,test_n_device_id__d009,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_device_id__d004,train_acc_device_id__d005,train_acc_device_id__d006,train_acc_device_id__d007,train_acc_device_id__d008,train_acc_device_id__d009,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_device_id__d004,train_acc_lng_device_id__d005,train_acc_lng_device_id__d006,train_acc_lng_device_id__d007,train_acc_lng_device_id__d008,train_acc_lng_device_id__d009,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_device_id__d004,train_n_device_id__d005,train_n_device_id__d006,train_n_device_id__d007,train_n_device_id__d008,train_n_device_id__d009,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
11,0.1115987460815047,0.10588235294117647,0.12,0.0988235294117647,0.12142857142857143,0.19166666666666668,0.0,0.0,0.0,0.008278145695364239,0.0,0.3100358422939068,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07944732297063903,0.12992125984251968,0.10570824524312897,0.0718562874251497,0.28378378378378377,0.20307692307692307,0.04867724867724868,3.2997723905270377,1595,425,425,425,140,120,20,20,20,604,433,558,579,1016,946,501,148,650,945,0.13596004439511652,0.14831460674157304,0.15730337078651685,0.12921348314606743,0.09571788413098237,0.07344632768361582,0.11,0.3,0.2,0.16,0.02152317880794702,0.0,0.3012987012987013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15422885572139303,0.1267723102585488,0.13249727371864775,0.12830482115085537,0.16942148760330578,0.18253234750462108,0.06597222222222222,3.2358278386733113,3604,890,890,890,397,177,200,20,40,100,1208,856,1540,1206,2398,1834,1286,484,2164,1440
12,0.13793103448275862,0.13411764705882354,0.1411764705882353,0.1388235294117647,0.15714285714285714,0.16666666666666666,0.0,0.1,0.0,0.07781456953642384,0.0,0.3100358422939068,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.10880829015544041,0.1545275590551181,0.14587737843551796,0.08582834331337326,0.2635135135135135,0.21384615384615385,0.08571428571428572,3.163940142688333,1595,425,425,425,140,120,20,20,20,604,433,558,579,1016,946,501,148,650,945,0.16537180910099888,0.17752808988764046,0.18202247191011237,0.16853932584269662,0.11586901763224182,0.12429378531073447,0.13,0.3,0.2,0.18,0.09105960264900662,0.0,0.3155844155844156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.17412935323383086,0.1609674728940784,0.1723009814612868,0.14774494556765164,0.1859504132231405,0.2088724584103512,0.1,3.0925934058050735,3604,890,890,890,397,177,200,20,40,100,1208,856,1540,1206,2398,1834,1286,484,2164,1440
13,0.15297805642633228,0.14823529411764705,0.14823529411764705,0.15529411764705883,0.17142857142857143,0.21666666666666667,0.0,0.1,0.0,0.04966887417218543,0.0,0.3835125448028674,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.10189982728842832,0.18208661417322836,0.1522198731501057,0.09780439121756487,0.34459459459459457,0.2553846153846154,0.08253968253968254,3.0052170612968996,1595,425,425,425,140,120,20,20,20,604,433,558,579,1016,946,501,148,650,945,0.19617092119866814,0.21797752808988763,0.21123595505617979,0.1898876404494382,0.1561712846347607,0.11864406779661017,0.155,0.35,0.3,0.23,0.06788079470198675,0.0,0.40584415584415584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.21641791044776118,0.1859883236030025,0.19574700109051255,0.18895800933125972,0.21694214876033058,0.26155268022181144,0.09791666666666667,2.901143043340245,3604,890,890,890,397,177,200,20,40,100,1208,856,1540,1206,2398,1834,1286,484,2164,1440
14,0.17304075235109717,0.16705882352941176,0.17176470588235293,0.18588235294117647,0.17142857142857143,0.225,0.0,0.1,0.0,0.09105960264900662,0.0023094688221709007,0.3942652329749104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12780656303972365,0.19881889763779528,0.18181818181818182,0.12375249500998003,0.28378378378378377,0.28923076923076924,0.09312169312169312,2.8663953535982807,1595,425,425,425,140,120,20,20,20,604,433,558,579,1016,946,501,148,650,945,0.22918978912319646,0.23258426966292134,0.25842696629213485,0.2348314606741573,0.18387909319899245,0.13559322033898305,0.21,0.5,0.275,0.2,0.13658940397350994,0.0,0.4292207792207792,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2570480928689884,0.2151793160967473,0.2366412213740458,0.2099533437013997,0.25206611570247933,0.2888170055452865,0.13958333333333334,2.7569607555800086,3604,890,890,890,397,177,200,20,40,100,1208,856,1540,1206,2398,1834,1286,484,2164,1440
15,0.18495297805642633,0.19058823529411764,0.17882352941176471,0.1811764705882353,0.20714285714285716,0.25,0.0,0.1,0.0,0.11589403973509933,0.0,0.4032258064516129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12607944732297063,0.21850393700787402,0.19661733615221988,0.12375249500998003,0.31756756756756754,0.28923076923076924,0.11322751322751323,2.870831298828125,1595,425,425,425,140,120,20,20,20,604,433,558,579,1016,946,501,148,650,945,0.22807991120976692,0.2258426966292135,0.24606741573033708,0.24606741573033708,0.19143576826196473,0.14689265536723164,0.185,0.55,0.225,0.24,0.1456953642384106,0.0,0.41948051948051945,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2537313432835821,0.2151793160967473,0.2420937840785169,0.2006220839813375,0.24793388429752067,0.2828096118299446,0.14583333333333334,2.7308295543132957,3604,890,890,890,397,177,200,20,40,100,1208,856,1540,1206,2398,1834,1286,484,2164,1440
16,0.18620689655172415,0.19294117647058823,0.16941176470588235,0.19058823529411764,0.18571428571428572,0.26666666666666666,0.0,0.2,0.0,0.152317880794702,0.013856812933025405,0.35663082437275984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1381692573402418,0.21358267716535434,0.20084566596194503,0.12974051896207583,0.28378378378378377,0.26,0.13544973544973546,2.7996104847301138,1595,425,425,425,140,120,20,20,20,604,433,558,579,1016,946,501,148,650,945,0.24028856825749167,0.23146067415730337,0.25617977528089886,0.2662921348314607,0.20654911838790932,0.15254237288135594,0.2,0.55,0.2,0.27,0.20695364238410596,0.014018691588785047,0.3922077922077922,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2669983416252073,0.2268557130942452,0.24972737186477645,0.2161741835147745,0.26859504132231404,0.2814232902033272,0.17847222222222223,2.664628751799216,3604,890,890,890,397,177,200,20,40,100,1208,856,1540,1206,2398,1834,1286,484,2164,1440
17,0.22884012539184953,0.2188235294117647,0.2211764705882353,0.1976470588235294,0.3,0.38333333333333336,0.0,0.3,0.0,0.1390728476821192,0.016166281755196306,0.4910394265232975,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15889464594127806,0.2687007874015748,0.2357293868921776,0.15568862275449102,0.43243243243243246,0.34307692307692306,0.15026455026455027,2.700710255972644,1595,425,425,425,140,120,20,20,20,604,433,558,579,1016,946,501,148,650,945,0.29550499445061046,0.3348314606741573,0.31573033707865167,0.27078651685393257,0.24937027707808565,0.23163841807909605,0.255,0.65,0.275,0.3,0.19370860927152317,0.02453271028037383,0.525974025974026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.3167495854063018,0.2848206839032527,0.3047982551799346,0.27838258164852253,0.30578512396694213,0.3673752310536044,0.1875,2.523154748795961,3604,890,890,890,397,177,200,20,40,100,1208,856,1540,1206,2398,1834,1286,484,2164,1440
18,0.2413793103448276,0.2376470588235294,0.24235294117647058,0.21176470588235294,0.3,0.35833333333333334,0.0,0.3,0.0,0.1870860927152318,0.006928406466512702,0.482078853046595,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.17616580310880828,0.2785433070866142,0.266384778012685,0.1437125748502994,0.41216216216216217,0.3476923076923077,0.16825396825396827,2.663139147145621,1595,425,425,425,140,120,20,20,20,604,433,558,579,1016,946,501,148,650,945,0.301054384017758,0.3393258426966292,0.32134831460674157,0.2853932584269663,0.24433249370277077,0.23163841807909605,0.235,0.6,0.225,0.37,0.25496688741721857,0.02102803738317757,0.4928571428571429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.32172470978441126,0.29065888240200166,0.31679389312977096,0.2682737169517885,0.3285123966942149,0.36229205175600737,0.20902777777777778,2.4713636339041556,3604,890,890,890,397,177,200,20,40,100,1208,856,1540,1206,2398,1834,1286,484,2164,1440
19,0.23385579937304074,0.23529411764705882,0.2188235294117647,0.20470588235294118,0.3,0.36666666666666664,0.0,0.35,0.0,0.19701986754966888,0.006928406466512702,0.449820788530466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.18134715025906736,0.2637795275590551,0.26849894291754756,0.12574850299401197,0.3783783783783784,0.33076923076923076,0.1671957671957672,2.6824342350974724,1595,425,425,425,140,120,20,20,20,604,433,558,579,1016,946,501,148,650,945,0.2869034406215316,0.31235955056179776,0.3044943820224719,0.27752808988764044,0.25440806045340053,0.21468926553672316,0.205,0.6,0.3,0.34,0.25248344370860926,0.02336448598130841,0.4603896103896104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.29270315091210614,0.28398665554628855,0.30861504907306436,0.24572317262830481,0.3140495867768595,0.338724584103512,0.20902777777777778,2.473383002752205,3604,890,890,890,397,177,200,20,40,100,1208,856,1540,1206,2398,1834,1286,484,2164,1440
20,0.2426332288401254,0.2564705882352941,0.21176470588235294,0.1976470588235294,0.3357142857142857,0.4,0.0,0.45,0.0,0.20695364238410596,0.018475750577367205,0.4551971326164875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.18307426597582038,0.2765748031496063,0.2727272727272727,0.1437125748502994,0.38513513513513514,0.34,0.17566137566137566,2.688357362179173,1595,425,425,425,140,120,20,20,20,604,433,558,579,1016,946,501,148,650,945,0.28523862375138737,0.31910112359550563,0.302247191011236,0.2662921348314607,0.2619647355163728,0.20903954802259886,0.2,0.6,0.275,0.34,0.2574503311258278,0.026869158878504672,0.45064935064935063,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.3018242122719735,0.27689741451209343,0.3031624863685932,0.24961119751166408,0.3119834710743802,0.33826247689463956,0.20555555555555555,2.457158636967429,3604,890,890,890,397,177,200,20,40,100,1208,856,1540,1206,2398,1834,1286,484,2164,1440
