epoch,test_acc,test_acc_device_id__d001,test_acc_device_id__d002,test_acc_device_id__d003,test_acc_device_id__d004,test_acc_device_id__d005,test_acc_device_id__d008,test_acc_device_id__d009,test_acc_language__maninka,test_acc_language__pular,test_acc_language__susu,test_acc_lng,test_acc_lng_device_id__d001,test_acc_lng_device_id__d002,test_acc_lng_device_id__d003,test_acc_lng_device_id__d004,test_acc_lng_device_id__d005,test_acc_lng_device_id__d008,test_acc_lng_device_id__d009,test_acc_lng_language__maninka,test_acc_lng_language__pular,test_acc_lng_language__susu,test_acc_lng_speaker_gender__F,test_acc_lng_speaker_gender__M,test_acc_lng_speaker_mothertongue__maninka,test_acc_lng_speaker_mothertongue__pular,test_acc_lng_speaker_mothertongue__susu,test_acc_lng_spoken_in_mothertongue__False,test_acc_lng_spoken_in_mothertongue__True,test_acc_speaker_gender__F,test_acc_speaker_gender__M,test_acc_speaker_mothertongue__maninka,test_acc_speaker_mothertongue__pular,test_acc_speaker_mothertongue__susu,test_acc_spoken_in_mothertongue__False,test_acc_spoken_in_mothertongue__True,test_loss,test_n,test_n_device_id__d001,test_n_device_id__d002,test_n_device_id__d003,test_n_device_id__d004,test_n_device_id__d005,test_n_device_id__d008,test_n_device_id__d009,test_n_language__maninka,test_n_language__pular,test_n_language__susu,test_n_speaker_gender__F,test_n_speaker_gender__M,test_n_speaker_mothertongue__maninka,test_n_speaker_mothertongue__pular,test_n_speaker_mothertongue__susu,test_n_spoken_in_mothertongue__False,test_n_spoken_in_mothertongue__True,train_acc,train_acc_device_id__d001,train_acc_device_id__d002,train_acc_device_id__d003,train_acc_device_id__d004,train_acc_device_id__d005,train_acc_device_id__d006,train_acc_device_id__d007,train_acc_device_id__d008,train_acc_device_id__d009,train_acc_language__maninka,train_acc_language__pular,train_acc_language__susu,train_acc_lng,train_acc_lng_device_id__d001,train_acc_lng_device_id__d002,train_acc_lng_device_id__d003,train_acc_lng_device_id__d004,train_acc_lng_device_id__d005,train_acc_lng_device_id__d006,train_acc_lng_device_id__d007,train_acc_lng_device_id__d008,train_acc_lng_device_id__d009,train_acc_lng_language__maninka,train_acc_lng_language__pular,train_acc_lng_language__susu,train_acc_lng_speaker_gender__F,train_acc_lng_speaker_gender__M,train_acc_lng_speaker_mothertongue__maninka,train_acc_lng_speaker_mothertongue__pular,train_acc_lng_speaker_mothertongue__susu,train_acc_lng_spoken_in_mothertongue__False,train_acc_lng_spoken_in_mothertongue__True,train_acc_speaker_gender__F,train_acc_speaker_gender__M,train_acc_speaker_mothertongue__maninka,train_acc_speaker_mothertongue__pular,train_acc_speaker_mothertongue__susu,train_acc_spoken_in_mothertongue__False,train_acc_spoken_in_mothertongue__True,train_loss,train_n,train_n_device_id__d001,train_n_device_id__d002,train_n_device_id__d003,train_n_device_id__d004,train_n_device_id__d005,train_n_device_id__d006,train_n_device_id__d007,train_n_device_id__d008,train_n_device_id__d009,train_n_language__maninka,train_n_language__pular,train_n_language__susu,train_n_speaker_gender__F,train_n_speaker_gender__M,train_n_speaker_mothertongue__maninka,train_n_speaker_mothertongue__pular,train_n_speaker_mothertongue__susu,train_n_spoken_in_mothertongue__False,train_n_spoken_in_mothertongue__True
11,0.04945054945054945,0.047325102880658436,0.043209876543209874,0.05761316872427984,0.05,0.05,0.05,0.05,0.027220630372492838,0.0,0.07888040712468193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.022821576763485476,0.06055363321799308,0.04805491990846682,0.04435483870967742,0.06343283582089553,0.066815144766147,0.02837837837837838,3.9293990175948186,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.04184217916315642,0.04463208685162847,0.04221954161640531,0.04463208685162847,0.039832285115303984,0.046413502109704644,0.01818181818181818,0.05,0.05,0.0375,0.03770197486535009,0.0,0.08155487804878049,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.04144282425172678,0.0420726306465899,0.04354669464847849,0.027110766847405113,0.08516483516483517,0.049582463465553235,0.03282674772036474,3.9502465607777837,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
12,0.07448107448107448,0.06995884773662552,0.06995884773662552,0.07818930041152264,0.1,0.08333333333333333,0.15,0.05,0.008595988538681949,0.0,0.1475826972010178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06431535269709543,0.078719723183391,0.06292906178489703,0.11088709677419355,0.04477611940298507,0.12138084632516703,0.01756756756756757,3.7518399975675365,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.06009547879809042,0.06513872135102533,0.06272617611580217,0.06513872135102533,0.050314465408805034,0.05063291139240506,0.045454545454545456,0.05,0.05,0.0625,0.02423698384201077,0.001762114537444934,0.1410060975609756,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0713737528779739,0.05358724534986714,0.06295907660020986,0.044151820294345466,0.10164835164835165,0.08507306889352818,0.03100303951367781,3.7842114305804198,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
13,0.06898656898656899,0.06172839506172839,0.059670781893004114,0.06584362139917696,0.08333333333333333,0.16666666666666666,0.15,0.1,0.011461318051575931,0.006493506493506494,0.13231552162849872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05394190871369295,0.07525951557093426,0.05606407322654462,0.10483870967741936,0.04477611940298507,0.11024498886414254,0.01891891891891892,3.634922348972642,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.06823925863521482,0.07840772014475271,0.07599517490952955,0.06272617611580217,0.05660377358490566,0.0759493670886076,0.03636363636363636,0.1,0.05,0.0625,0.02872531418312388,0.02907488986784141,0.13567073170731708,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06753645433614736,0.06864481842338352,0.07450157397691501,0.054221533694810226,0.08516483516483517,0.09133611691022965,0.04133738601823708,3.6687646923156243,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
14,0.09645909645909646,0.08847736625514403,0.09876543209876543,0.10082304526748971,0.11666666666666667,0.1,0.05,0.1,0.0329512893982808,0.012987012987012988,0.1692111959287532,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08298755186721991,0.10207612456747404,0.09382151029748284,0.10483870967741936,0.08955223880597014,0.1403118040089087,0.043243243243243246,3.57977535261776,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.07132827857343443,0.0856453558504222,0.06393244873341375,0.06875753920386007,0.07547169811320754,0.07172995780590717,0.05,0.1,0.05,0.05,0.04129263913824058,0.006167400881057269,0.15320121951219512,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0851880276285495,0.0633303808680248,0.08027282266526757,0.048024786986831915,0.10714285714285714,0.0975991649269311,0.04072948328267477,3.6084973003984135,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
15,0.09706959706959707,0.09259259259259259,0.09259259259259259,0.09259259259259259,0.16666666666666666,0.11666666666666667,0.15,0.1,0.011461318051575931,0.0,0.1921119592875318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1016597510373444,0.09515570934256055,0.08123569794050343,0.14112903225806453,0.06716417910447761,0.155902004454343,0.025675675675675677,3.515800522651719,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.07076663858466722,0.07720144752714113,0.06875753920386007,0.06875753920386007,0.07547169811320754,0.05907172995780591,0.06818181818181818,0.1,0.05,0.05,0.027827648114901255,0.0,0.16844512195121952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07904834996162702,0.06598759964570416,0.07817418677859392,0.049573973663826494,0.10714285714285714,0.10281837160751565,0.03343465045592705,3.5461625632393465,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
16,0.10256410256410256,0.09465020576131687,0.09670781893004116,0.09670781893004116,0.18333333333333332,0.18333333333333332,0.15,0.075,0.01002865329512894,0.006493506493506494,0.2035623409669211,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09336099585062241,0.10640138408304499,0.08466819221967964,0.15725806451612903,0.05970149253731343,0.16592427616926503,0.025675675675675677,3.50373044788328,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.07919123841617523,0.08202653799758745,0.08443908323281062,0.08443908323281062,0.05870020964360587,0.05063291139240506,0.10454545454545454,0.1,0.05,0.075,0.025134649910233394,0.0,0.19359756097560976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08058326937835764,0.07838795394154119,0.0844700944386149,0.06816421378776143,0.09065934065934066,0.12160751565762004,0.029787234042553193,3.519038375258881,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
17,0.09401709401709402,0.06584362139917696,0.102880658436214,0.09053497942386832,0.16666666666666666,0.2,0.2,0.05,0.01002865329512894,0.0,0.18702290076335878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0954356846473029,0.09342560553633218,0.07093821510297482,0.1431451612903226,0.07835820895522388,0.14587973273942093,0.031081081081081083,3.5064767131875287,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.07947205841055884,0.07840772014475271,0.08202653799758745,0.1037394451145959,0.05450733752620545,0.046413502109704644,0.06818181818181818,0.125,0.05,0.075,0.03411131059245961,0.001762114537444934,0.18521341463414634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07521105141980046,0.08193091231178033,0.07712486883525708,0.07591014717273431,0.1043956043956044,0.11586638830897704,0.03708206686930091,3.516621616173915,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
18,0.12576312576312576,0.1111111111111111,0.11522633744855967,0.12345679012345678,0.2,0.2,0.3,0.15,0.015759312320916905,0.0,0.2480916030534351,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.13485477178423236,0.12197231833910034,0.11556064073226545,0.17338709677419356,0.0708955223880597,0.20378619153674832,0.031081081081081083,3.386864053169595,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.09351305812973884,0.10132689987937274,0.097708082026538,0.09288299155609167,0.0859538784067086,0.0759493670886076,0.09090909090909091,0.1,0.05,0.0875,0.03590664272890485,0.001762114537444934,0.22179878048780488,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09516500383729855,0.09255978742249779,0.09601259181532004,0.07823392718822618,0.1346153846153846,0.13778705636743216,0.041945288753799395,3.3978993759433798,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
19,0.12393162393162394,0.12139917695473251,0.1111111111111111,0.12139917695473251,0.18333333333333332,0.18333333333333332,0.15,0.15,0.03008595988538682,0.01948051948051948,0.227735368956743,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.13278008298755187,0.12024221453287197,0.11670480549199085,0.1532258064516129,0.09328358208955224,0.19042316258351893,0.043243243243243246,3.347054766793536,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.09660207806795844,0.09529553679131483,0.11097708082026538,0.09047044632086852,0.09433962264150944,0.08438818565400844,0.09545454545454546,0.15,0.05,0.0625,0.03949730700179533,0.03524229074889868,0.19817073170731708,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.09593246354566386,0.09698848538529672,0.09968520461699895,0.08520526723470179,0.12087912087912088,0.1336116910229645,0.053495440729483285,3.344913901522132,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
20,0.13614163614163613,0.12757201646090535,0.12962962962962962,0.13580246913580246,0.16666666666666666,0.18333333333333332,0.2,0.175,0.03008595988538682,0.012987012987012988,0.2544529262086514,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12863070539419086,0.13927335640138408,0.11670480549199085,0.1814516129032258,0.11567164179104478,0.20489977728285078,0.052702702702702706,3.3130530239752654,1638,486,486,486,60,60,20,40,698,154,786,482,1156,874,496,268,898,740,0.10783487784330244,0.11338962605548854,0.10615199034981906,0.1097708082026538,0.09643605870020965,0.10126582278481013,0.1318181818181818,0.15,0.05,0.0625,0.04488330341113106,0.014096916299559472,0.2423780487804878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.10821181887950883,0.10761736049601417,0.11122770199370409,0.08675445391169635,0.16483516483516483,0.15292275574112735,0.05531914893617021,3.3047857458622927,3561,829,829,829,477,237,220,40,20,80,1114,1135,1312,1303,2258,1906,1291,364,1916,1645
